theta,0.965888,1.088688,1.000512,0.965744,1.033744,1.049744,0.937568,1.008912,1.09456,1.057888,0.920992,1.033536,1.145456,1.140736,1.035488,1.104832,1.165344,1.14096,1.085328,0.834,1.010144,0.936624,1.067552,1.094832,0.959552,1.05776,1.115152,1.186512,1.258704,0.937632,1.085008,0.945136,1.033472,1.094464,0.981952,0.977136,1.130208,1.232256,1.26408,1.2912,1.155136,1.151744,1.151776,1.136848,1.086864,1.110832,1.23616,1.263552,1.278864,1.496048,1.141968,1.13152,1.128656,1.099408,1.106352,1.104496,1.205728,1.306,1.487216,1.56712,1.178592,1.062192,1.184672,1.31904,1.210848,1.112848,1.1884,1.288704,1.401152,1.514944,1.327664,1.137504,1.25376,1.328512,1.132976,1.179712,1.20552,1.326176,1.434608,1.394048,1.30456,1.313776,1.251168,1.171456,1.130736,1.139072,1.16312,1.218352,1.32728,1.319872,1.054848,1.213648,1.192,1.157824,1.257664,1.124976,1.136912,1.1672,1.134816,1.221792,0.968688,0.935616,1.1064,0.99272,0.96152,0.916544,1.001712,1.016864,1.039856,1.024016,1.18112,1.040944,1.211504,0.98728,1.001808,1.104096,1.018832,1.07992,1.23248,1.026032,1.053968,1.070896,1.280304,1.161056,1.15624,1.109216,0.958944,1.131968,1.069792,1.175968,0.998128,1.147904,1.272224,1.392288,1.632624,1.488704,1.157712,1.179168,1.084752,1.106784,0.92272,1.175056,1.387952,1.439984,1.585776,1.313664,1.14832,1.124048,1.43552,1.176144,1.032288,1.397216,1.26352,1.437088,1.469152,1.336,1.116128,0.983776,1.13368,1.06096,0.884576,1.334208,1.360944,1.39336,1.358832,1.348576,1.010672,1.038576,0.970464,1.071792,0.874032,1.129408,1.05688,1.142144,1.128208,0.97568,0.923616,0.961728,1.027328,1.050672,1.076384,0.869296,0.7892,0.866048,0.949008,0.921088,1.053184,1.069504,1.16232,1.151568,1.009856,1.01232,1.247024,0.93888,1.126288,1.062544,1.006928,1.242416,1.126176,1.0824,1.13152,1.069312,0.982816,1.045392,1.061536,1.058496,0.997312,1.073264,1.043232,1.146064,0.98424,0.970592,0.995152,1.02096,1.151248,1.149184,1.220592,1.221264,1.120368,1.127536,1.267616,1.245984,1.410448,1.249808,1.160992,1.0176,1.151936,1.00072,1.146112,1.100352,1.643184,1.249728,1.34944,1.51024,1.367824,1.299328,1.264464,1.146576,1.092912,1.037984,1.146944,1.67192,1.598048,1.344,1.252176,1.091488,1.095664,1.189664,0.91568,1.135056,1.44304,1.613088,1.527392,1.341712,1.402064,1.178304,1.23288,1.131184,0.95504,1.061312,1.430336,1.373248,1.466,1.538016,1.387264,1.131184,1.040912,1.105792,1.11152,0.931616,1.18888,1.3272,1.321568,1.077184,1.036224,1.12376,1.042448,1.09392,0.985216,0.867632,0.932464,0.97688,1.050304,0.985456,1.013328,1.084912,0.948192,1.068832,1.176752,1.286224,1.0804,0.984896,1.060976,1.12264,1.018528,1.049696,1.05648,1.176832,1.137536,0.950976,1.03232,0.987568,1.08616,1.04936,0.973856,1.06808,1.023632,1.122912,1.046368,1.012176,1.058208,0.99208,1.001696,1.105168,1.106832,1.021264,0.920368,0.8332,0.828208,0.925264,1.097536,0.990208,1.032896,1.190544,1.02008,1.005648,0.963312,1.041488,1.174416,1.072448,1.342416,1.181664,1.134256,1.178048,1.191632,1.226944,1.071152,1.21824,1.32576,1.323376,1.271312,1.152992,1.211072,1.3236,1.556112,1.464368,1.347392,1.45968,1.4908,1.309312,1.17432,1.392496,1.559712,1.33968,1.369952,1.470272,1.350896,1.39616,1.580224,1.54328,1.43056,1.302752,1.1964,1.240704,1.224848,1.2892,1.597824,1.749904,1.737056,1.361744,1.3984,1.273488,1.511568,1.27112,1.262224,1.33304,1.31728,1.759168,1.882352,1.182928,1.223776,1.392832,1.552544,1.249488,1.481376,1.181472,1.176352,1.295008,1.212784,1.032944,1.169872,1.373968,1.276304,1.12632,1.64936,1.229088,1.261296,1.25816,1.441248,0.987184,1.162688,1.206048,1.094976,1.236288,1.18,1.036048,0.984672,1.020032,1.217472,1.047744,1.227248,1.189744,1.197696,1.207888,1.031616,0.963376,0.991088,1.1604,1.0176,1.111216,1.606224,1.125632,1.089168,1.122944,1.113856,1.42424,1.113312,1.158752,1.175728,1.147856,1.081504,1.155472,1.166944,1.053472,1.157296,1.33328,1.296816,1.228848,1.250992,0.93592,1.079984,1.125184,1.038976,0.954256,1.108176,1.164704,1.260864,1.147936,0.98696,1.005024,1.196368,1.31952,1.562352,1.188848,0.960288,1.085136,1.051216,0.999232,0.946992,0.83976,1.353856,1.1872,1.205984,1.156672,0.990432,0.943936,1.01528,0.945792,0.858368,0.79432,1.166176,1.21424,1.311392,1.236912,1.101184,1.064448,0.948368,1.075808,1.060912,0.892896,1.422944,1.320576,1.285936,1.159296,1.16752,1.18672,1.078272,1.303872,1.198464,1.179968,1.245472,1.212992,1.361488,1.143856,1.120208,1.259664,1.260352,1.20616,1.267856,1.29312
theta_g,0.933448373,1.032806454,1.05878978,0.977210276,0.975809273,1.055252845,1.174704996,1.224251289,1.022238206,1.074757833,0.919682758,1.000707214,0.978303894,1.111314545,1.152683779,1.098264003,1.147319574,1.080042087,1.084737879,1.458146129,0.939251757,0.955355663,0.939532756,0.993931619,1.123030653,1.121409301,0.983187521,0.965619239,1.244674584,1.546135632,0.894104619,0.971593537,1.008947902,0.963046656,0.960064405,0.871415384,0.856922938,0.903354397,0.999807325,1.161977102,0.860878594,1.034042107,1.126046708,1.118299569,0.951328628,0.836300675,0.865846726,0.930509263,0.970211858,1.115283308,0.900219038,1.028056114,1.126039367,1.029913653,0.956364163,0.976061037,0.995844273,1.00250323,1.016103971,1.079694453,1.062579906,1.027121685,1.132984398,1.216664008,1.133298833,1.259929239,1.215937118,1.196181456,1.140448032,1.18277032,1.343508985,1.031666431,1.186262208,1.357878241,1.209215864,1.631683264,1.28004623,1.170852356,1.408735872,1.566986575,1.306099822,1.169237216,1.190999975,1.168885222,1.114654124,1.323893591,1.416475615,1.334736781,1.42836113,1.716832478,1.109986382,1.13617195,1.143842066,1.090055954,1.150475792,1.180413446,1.243384071,1.194563031,1.175225013,1.412409501,0.585977475,0.682825468,0.993053822,0.697667717,0.720487528,0.823807395,0.83765864,0.801376866,0.759644813,0.7287222,0.704761908,0.861012647,1.436995167,1.028334126,1.09017423,1.193189612,1.119586233,0.948270353,1.225574677,0.796620055,0.754610962,0.796234978,1.655647647,1.341094207,1.175401923,1.181965343,0.963663518,0.968238597,1.213602735,1.092924148,0.837153733,1.105843616,1.735395597,1.318357126,1.720483808,1.641332578,1.26741832,0.90928342,1.075267489,1.097509105,0.74752871,0.906070741,1.124994311,1.061954752,1.760353392,1.324277935,1.017609327,0.883015236,0.995169114,0.782232131,1.021461027,1.116270301,1.177485269,1.070359858,1.131252827,1.206562592,0.764839517,1.031736009,1.268163909,1.894475533,0.860114654,0.886314261,0.898894623,1.244545896,1.504561611,1.509104412,0.722124787,0.967732829,0.754383683,0.885416082,0.852314213,1.110504766,0.804130016,1.125932249,0.791179949,0.917899616,0.593425123,0.76537922,0.705844701,0.9874327,1.004674056,1.19275712,0.671508045,1.085971187,0.822051189,0.913419663,0.629000787,0.942725109,0.956463789,1.141642773,1.016772553,1.201300853,0.91350583,1.161830874,1.029085719,1.156315354,0.767371979,1.0280335,0.715431489,1.225367331,0.839819728,1.051704332,1.33859495,1.562767785,1.619915313,0.99273288,0.892349003,1.231741366,0.972829749,1.234771183,0.93737516,1.078168157,1.100455872,1.028646843,1.421321831,1.028939424,0.984735852,1.495356976,1.071310862,1.300341219,1.097883849,1.212929402,1.707976396,1.186868539,1.052448322,1.099120094,1.199255757,1.036603132,1.232666945,1.550349198,1.16043786,0.949681388,1.65198626,1.443382272,1.390544113,1.117359448,0.965720825,1.064903163,1.143693413,0.909507883,0.989736992,1.856832359,1.823779383,1.421039692,1.271943824,1.116575812,0.971072659,1.039286252,0.973470102,0.989944222,0.961328463,1.474576116,1.320717751,1.359381605,1.364433557,1.358909261,0.87860929,0.877154296,0.571454356,0.917686831,1.429560125,1.449820193,1.680421424,1.609864991,1.260438428,1.407661296,0.820369405,0.936426625,0.988543183,0.753384853,1.247975329,1.61641495,1.438775261,1.581237265,1.130626071,1.060237647,0.766355335,0.719894709,0.857361671,0.629307447,0.973737731,0.897276397,0.817868303,0.980362295,0.814156382,1.010547239,0.74848938,0.827152102,0.771942001,0.863069846,0.979025158,0.868752839,1.000684483,0.988306887,0.669325678,0.788589759,0.825029479,0.717736362,0.752830227,0.878535314,1.029295518,1.131129585,0.928080565,0.951053499,1.03717202,1.071018799,0.813809726,0.943946519,0.737868219,0.524316011,1.048782744,0.941087085,0.971050188,0.885860972,1.00829225,1.195275463,0.99207363,1.034077612,1.197677188,0.837139911,1.080231082,0.88427548,0.918218113,1.040023319,1.12817291,1.237303323,1.226089713,1.466235526,1.21903339,1.293755268,1.163386402,1.004323228,0.984587215,1.2338623,1.365846345,1.779437103,1.265244786,1.305539389,1.201178036,1.073179967,1.208576984,1.162048126,1.054517905,1.429064473,1.623023074,1.987012051,1.697684829,1.593749502,1.617192352,1.323640375,1.460245966,1.202545119,1.299227388,1.242171539,1.593564519,1.931516605,1.54024737,1.817192688,1.992360739,1.254290699,1.307439076,1.242565434,1.291258865,1.242608877,1.767621245,1.593597942,1.822124672,1.813150098,2.339730122,1.198411539,1.473600059,1.155907675,1.281773621,1.402349656,1.544405795,1.676565557,1.775344091,2.423904455,1.723870764,1.163386375,1.339097352,1.249542641,1.499201724,1.167874078,1.464172124,1.559674969,1.208779164,1.608654906,1.135811807,1.491842621,1.21026563,1.018237943,1.347631908,1.105816764,1.555623119,1.254047037,0.763209263,0.959475028,0.951266649,0.913978274,1.22784799,1.306616988,1.026284397,1.279124925,1.110961734,1.09294213,1.04968219,1.067747418,1.082822608,1.062180999,0.975278072,1.077863746,1.100076946,1.232291971,1.298851545,1.265321952,1.256612046,1.462292683,1.097195395,1.00794443,1.53692242,1.216841326,1.03594443,1.414463329,1.462239864,1.501704878,1.457847962,1.468869924,1.379634473,1.336598053,1.007498279,1.102304555,1.141381575,1.483590921,1.497471098,1.836844761,1.86611027,1.651663425,1.845453092,1.258611277,1.127593541,0.949669039,0.908408584,1.269224661,1.263040772,1.681135303,1.478266756,1.512227236,1.514984228,1.370018164,1.448080541,1.214192198,1.745257134,1.374834151,1.069705029,1.425401751,1.359553404,1.632455181,1.451269201,1.538365779,1.200034747,1.192620724,1.486623545,1.284189688,1.110481813,1.150097657,1.39029192,1.436250339,1.131304431,0.61105595,1.152622395,1.411549225,1.362125225,1.337656817,1.408390104,1.330956354,1.277284634,1.141033358,1.129998925,1.129332136,1.300154072,1.439866966,1.496381091,1.095801015,1.223408443,1.36937455,1.254777326,1.204163044,1.064587455,1.058035761,1.096278936,1.620985786,1.42007331,1.434663676,1.002634499,1.346266068,1.723697801,1.16789243,1.136518713,1.188446542
theta_p,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584,1.198215584
time,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
