1.088688,1.032806454,24,1.19821558
1.000512,1.05878978,24,1.19821558
1.049744,1.055252845,24,1.19821558
1.008912,1.224251289,24,1.19821558
1.09456,1.022238206,24,1.19821558
1.057888,1.074757833,24,1.19821558
1.033536,1.000707214,24,1.19821558
1.140736,1.111314545,24,1.19821558
1.035488,1.152683779,24,1.19821558
1.104832,1.098264003,24,1.19821558
1.165344,1.147319574,24,1.19821558
1.14096,1.080042087,24,1.19821558
1.085328,1.084737879,24,1.19821558
1.05776,1.121409301,24,1.19821558
1.258704,1.244674584,24,1.19821558
1.033472,1.008947902,24,1.19821558
1.2912,1.161977102,24,1.19821558
1.151744,1.034042107,24,1.19821558
1.151776,1.126046708,24,1.19821558
1.136848,1.118299569,24,1.19821558
1.496048,1.115283308,24,1.19821558
1.13152,1.028056114,24,1.19821558
1.128656,1.126039367,24,1.19821558
1.099408,1.029913653,24,1.19821558
1.306,1.00250323,24,1.19821558
1.487216,1.016103971,24,1.19821558
1.56712,1.079694453,24,1.19821558
1.178592,1.062579906,24,1.19821558
1.062192,1.027121685,24,1.19821558
1.184672,1.132984398,24,1.19821558
1.31904,1.216664008,24,1.19821558
1.210848,1.133298833,24,1.19821558
1.112848,1.259929239,24,1.19821558
1.1884,1.215937118,24,1.19821558
1.288704,1.196181456,24,1.19821558
1.401152,1.140448032,24,1.19821558
1.514944,1.18277032,24,1.19821558
1.327664,1.343508985,24,1.19821558
1.137504,1.031666431,24,1.19821558
1.25376,1.186262208,24,1.19821558
1.328512,1.357878241,24,1.19821558
1.132976,1.209215864,24,1.19821558
1.179712,1.631683264,24,1.19821558
1.20552,1.28004623,24,1.19821558
1.326176,1.170852356,24,1.19821558
1.434608,1.408735872,24,1.19821558
1.394048,1.566986575,24,1.19821558
1.30456,1.306099822,24,1.19821558
1.313776,1.169237216,24,1.19821558
1.251168,1.190999975,24,1.19821558
1.171456,1.168885222,24,1.19821558
1.130736,1.114654124,24,1.19821558
1.139072,1.323893591,24,1.19821558
1.16312,1.416475615,24,1.19821558
1.218352,1.334736781,24,1.19821558
1.32728,1.42836113,24,1.19821558
1.319872,1.716832478,24,1.19821558
1.054848,1.109986382,24,1.19821558
1.213648,1.13617195,24,1.19821558
1.192,1.143842066,24,1.19821558
1.157824,1.090055954,24,1.19821558
1.257664,1.150475792,24,1.19821558
1.124976,1.180413446,24,1.19821558
1.136912,1.243384071,24,1.19821558
1.1672,1.194563031,24,1.19821558
1.134816,1.175225013,24,1.19821558
1.221792,1.412409501,24,1.19821558
1.211504,1.436995167,72,1.19821558
1.001808,1.09017423,72,1.19821558
1.104096,1.193189612,72,1.19821558
1.018832,1.119586233,72,1.19821558
1.23248,1.225574677,72,1.19821558
1.280304,1.655647647,72,1.19821558
1.161056,1.341094207,72,1.19821558
1.15624,1.175401923,72,1.19821558
1.109216,1.181965343,72,1.19821558
1.069792,1.213602735,72,1.19821558
1.175968,1.092924148,72,1.19821558
1.147904,1.105843616,72,1.19821558
1.272224,1.735395597,72,1.19821558
1.392288,1.318357126,72,1.19821558
1.632624,1.720483808,72,1.19821558
1.488704,1.641332578,72,1.19821558
1.157712,1.26741832,72,1.19821558
1.084752,1.075267489,72,1.19821558
1.106784,1.097509105,72,1.19821558
1.387952,1.124994311,72,1.19821558
1.439984,1.061954752,72,1.19821558
1.585776,1.760353392,72,1.19821558
1.313664,1.324277935,72,1.19821558
1.14832,1.017609327,72,1.19821558
1.032288,1.021461027,72,1.19821558
1.397216,1.116270301,72,1.19821558
1.26352,1.177485269,72,1.19821558
1.437088,1.070359858,72,1.19821558
1.469152,1.131252827,72,1.19821558
1.336,1.206562592,72,1.19821558
1.13368,1.268163909,72,1.19821558
1.06096,1.894475533,72,1.19821558
1.39336,1.244545896,72,1.19821558
1.358832,1.504561611,72,1.19821558
1.348576,1.509104412,72,1.19821558
1.129408,1.110504766,72,1.19821558
1.142144,1.125932249,72,1.19821558
1.076384,1.004674056,72,1.19821558
1.151568,1.141642773,72,1.19821558
1.009856,1.016772553,72,1.19821558
1.01232,1.201300853,72,1.19821558
1.126288,1.029085719,72,1.19821558
1.062544,1.156315354,72,1.19821558
1.242416,1.0280335,72,1.19821558
1.0824,1.225367331,72,1.19821558
1.069312,1.051704332,168,1.19821558
1.045392,1.562767785,168,1.19821558
1.061536,1.619915313,168,1.19821558
1.073264,1.231741366,168,1.19821558
1.146064,1.234771183,168,1.19821558
1.02096,1.028646843,168,1.19821558
1.151248,1.421321831,168,1.19821558
1.149184,1.028939424,168,1.19821558
1.221264,1.495356976,168,1.19821558
1.120368,1.071310862,168,1.19821558
1.127536,1.300341219,168,1.19821558
1.267616,1.097883849,168,1.19821558
1.245984,1.212929402,168,1.19821558
1.410448,1.707976396,168,1.19821558
1.249808,1.186868539,168,1.19821558
1.160992,1.052448322,168,1.19821558
1.0176,1.099120094,168,1.19821558
1.151936,1.199255757,168,1.19821558
1.00072,1.036603132,168,1.19821558
1.146112,1.232666945,168,1.19821558
1.100352,1.550349198,168,1.19821558
1.643184,1.16043786,168,1.19821558
1.34944,1.65198626,168,1.19821558
1.51024,1.443382272,168,1.19821558
1.367824,1.390544113,168,1.19821558
1.299328,1.117359448,168,1.19821558
1.146576,1.064903163,168,1.19821558
1.092912,1.143693413,168,1.19821558
1.67192,1.856832359,168,1.19821558
1.598048,1.823779383,168,1.19821558
1.344,1.421039692,168,1.19821558
1.252176,1.271943824,168,1.19821558
1.091488,1.116575812,168,1.19821558
1.189664,1.039286252,168,1.19821558
1.613088,1.474576116,168,1.19821558
1.527392,1.320717751,168,1.19821558
1.341712,1.359381605,168,1.19821558
1.402064,1.364433557,168,1.19821558
1.178304,1.358909261,168,1.19821558
1.430336,1.429560125,168,1.19821558
1.373248,1.449820193,168,1.19821558
1.466,1.680421424,168,1.19821558
1.538016,1.609864991,168,1.19821558
1.387264,1.260438428,168,1.19821558
1.131184,1.407661296,168,1.19821558
1.18888,1.247975329,168,1.19821558
1.3272,1.61641495,168,1.19821558
1.321568,1.438775261,168,1.19821558
1.077184,1.581237265,168,1.19821558
1.036224,1.130626071,168,1.19821558
1.12376,1.060237647,168,1.19821558
1.084912,1.010547239,168,1.19821558
1.060976,1.000684483,168,1.19821558
1.03232,1.029295518,168,1.19821558
1.06808,1.071018799,168,1.19821558
1.058208,1.048782744,168,1.19821558
1.106832,1.00829225,168,1.19821558
1.021264,1.195275463,168,1.19821558
1.097536,1.080231082,168,1.19821558
1.190544,1.040023319,168,1.19821558
1.02008,1.12817291,168,1.19821558
1.005648,1.237303323,168,1.19821558
1.041488,1.466235526,168,1.19821558
1.174416,1.21903339,168,1.19821558
1.072448,1.293755268,168,1.19821558
1.342416,1.163386402,168,1.19821558
1.181664,1.004323228,168,1.19821558
1.178048,1.2338623,168,1.19821558
1.191632,1.365846345,168,1.19821558
1.226944,1.779437103,168,1.19821558
1.071152,1.265244786,168,1.19821558
1.21824,1.305539389,168,1.19821558
1.32576,1.201178036,168,1.19821558
1.323376,1.073179967,168,1.19821558
1.271312,1.208576984,168,1.19821558
1.152992,1.162048126,168,1.19821558
1.211072,1.054517905,168,1.19821558
1.3236,1.429064473,168,1.19821558
1.556112,1.623023074,168,1.19821558
1.464368,1.987012051,168,1.19821558
1.347392,1.697684829,168,1.19821558
1.45968,1.593749502,168,1.19821558
1.4908,1.617192352,168,1.19821558
1.309312,1.323640375,168,1.19821558
1.17432,1.460245966,168,1.19821558
1.392496,1.202545119,168,1.19821558
1.559712,1.299227388,168,1.19821558
1.33968,1.242171539,168,1.19821558
1.369952,1.593564519,168,1.19821558
1.470272,1.931516605,168,1.19821558
1.350896,1.54024737,168,1.19821558
1.39616,1.817192688,168,1.19821558
1.580224,1.992360739,168,1.19821558
1.54328,1.254290699,168,1.19821558
1.43056,1.307439076,168,1.19821558
1.302752,1.242565434,168,1.19821558
1.1964,1.291258865,168,1.19821558
1.240704,1.242608877,168,1.19821558
1.224848,1.767621245,168,1.19821558
1.2892,1.593597942,168,1.19821558
1.597824,1.822124672,168,1.19821558
1.749904,1.813150098,168,1.19821558
1.737056,2.339730122,168,1.19821558
1.361744,1.198411539,168,1.19821558
1.3984,1.473600059,168,1.19821558
1.273488,1.155907675,168,1.19821558
1.511568,1.281773621,168,1.19821558
1.27112,1.402349656,168,1.19821558
1.262224,1.544405795,168,1.19821558
1.33304,1.676565557,168,1.19821558
1.31728,1.775344091,168,1.19821558
1.759168,2.423904455,168,1.19821558
1.882352,1.723870764,168,1.19821558
1.182928,1.163386375,168,1.19821558
1.223776,1.339097352,168,1.19821558
1.392832,1.249542641,168,1.19821558
1.552544,1.499201724,168,1.19821558
1.249488,1.167874078,168,1.19821558
1.481376,1.464172124,168,1.19821558
1.181472,1.559674969,168,1.19821558
1.176352,1.208779164,168,1.19821558
1.295008,1.608654906,168,1.19821558
1.212784,1.135811807,168,1.19821558
1.032944,1.491842621,168,1.19821558
1.169872,1.21026563,168,1.19821558
1.373968,1.018237943,168,1.19821558
1.276304,1.347631908,168,1.19821558
1.12632,1.105816764,168,1.19821558
1.64936,1.555623119,168,1.19821558
1.229088,1.254047037,168,1.19821558
1.162688,1.22784799,168,1.19821558
1.206048,1.306616988,168,1.19821558
1.094976,1.026284397,168,1.19821558
1.236288,1.279124925,168,1.19821558
1.18,1.110961734,168,1.19821558
1.036048,1.09294213,168,1.19821558
1.020032,1.067747418,168,1.19821558
1.217472,1.082822608,168,1.19821558
1.047744,1.062180999,168,1.19821558
1.189744,1.077863746,168,1.19821558
1.197696,1.100076946,168,1.19821558
1.207888,1.232291971,168,1.19821558
1.031616,1.298851545,168,1.19821558
1.1604,1.462292683,168,1.19821558
1.0176,1.097195395,168,1.19821558
1.111216,1.00794443,168,1.19821558
1.606224,1.53692242,168,1.19821558
1.125632,1.216841326,168,1.19821558
1.089168,1.03594443,168,1.19821558
1.122944,1.414463329,168,1.19821558
1.113856,1.462239864,168,1.19821558
1.42424,1.501704878,168,1.19821558
1.113312,1.457847962,168,1.19821558
1.158752,1.468869924,168,1.19821558
1.175728,1.379634473,168,1.19821558
1.147856,1.336598053,168,1.19821558
1.081504,1.007498279,168,1.19821558
1.155472,1.102304555,168,1.19821558
1.166944,1.141381575,168,1.19821558
1.053472,1.483590921,168,1.19821558
1.157296,1.497471098,168,1.19821558
1.33328,1.836844761,168,1.19821558
1.296816,1.86611027,168,1.19821558
1.228848,1.651663425,168,1.19821558
1.250992,1.845453092,168,1.19821558
1.079984,1.127593541,168,1.19821558
1.108176,1.263040772,168,1.19821558
1.164704,1.681135303,168,1.19821558
1.260864,1.478266756,168,1.19821558
1.147936,1.512227236,168,1.19821558
1.005024,1.370018164,168,1.19821558
1.196368,1.448080541,168,1.19821558
1.31952,1.214192198,168,1.19821558
1.562352,1.745257134,168,1.19821558
1.188848,1.374834151,168,1.19821558
1.085136,1.425401751,168,1.19821558
1.051216,1.359553404,168,1.19821558
1.353856,1.200034747,168,1.19821558
1.1872,1.192620724,168,1.19821558
1.205984,1.486623545,168,1.19821558
1.156672,1.284189688,168,1.19821558
