1.01537144184,1.03625690937,1.06534445286,1.08625543118,1.10349285603,1.10348558426,1.08622562885,1.05763554573,1.03622293472,1.01535511017
1.02963650227,1.06418943405,1.10251367092,1.12784302235,1.1508949995,1.15088689327,1.12781155109,1.0918211937,1.06414628029,1.02961170673
1.05526447296,1.10339665413,1.1875770092,1.26196706295,1.32540917397,1.32539880276,1.26191449165,1.14633131027,1.10333275795,1.05522215366
1.07994127274,1.15527129173,1.33632302284,1.42058742046,1.4900881052,1.49007189274,1.42051589489,1.26421916485,1.15515673161,1.07987463474
1.10676836967,1.25449895859,1.49048149586,1.57770287991,1.65703475475,1.65702521801,1.5776321888,1.41070330143,1.25437235832,1.10666716099
1.10675799847,1.25448250771,1.49044561386,1.57768440247,1.6570353508,1.65702605247,1.5776143074,1.41067457199,1.25435554981,1.10665690899
1.0799036026,1.15520870686,1.33618533611,1.42045211792,1.48995387554,1.48993718624,1.42038142681,1.26409721375,1.15509700775,1.07983708382
1.04744613171,1.09027886391,1.1393289566,1.1777510643,1.23037385941,1.2303661108,1.17772138119,1.12131559849,1.09021902084,1.04740798473
1.02961027622,1.06415235996,1.10246193409,1.12778413296,1.15082788467,1.15081989765,1.12775301933,1.09177339077,1.06410932541,1.02958500385
1.01535773277,1.03623306751,1.06531047821,1.08621132374,1.10344290733,1.10343551636,1.08618175983,1.0576018095,1.03619873524,1.01534092426
