1.0094534367316,1.02229799926255,1.0401868385089,1.0530470901757,1.06364810645845,1.0636436343199,1.05302876174275,1.03544586062395,1.0222771048528,1.00944339275455
1.01822644889605,1.03947650194075,1.0630459076158,1.07862345874525,1.0928004246925,1.09279543936105,1.07860410392035,1.0564700341255,1.03944996237835,1.01821119963895
1.0339876508704,1.06358894228995,1.115359860658,1.16110974371425,1.20012664199155,1.2001202636974,1.16107741236475,1.08999375581605,1.06354964613925,1.0339616245009
1.0491638827351,1.09549184441395,1.2068386590466,1.2586612635829,1.301404184698,1.3013942140351,1.25861727535735,1.16249478638275,1.09542138994015,1.0491229003651
1.06566254734705,1.15651685953285,1.3016461199539,1.35528727114465,1.40407637417125,1.40407050907615,1.355243796112,1.25258253037945,1.1564390003668,1.06560030400885
1.06565616905905,1.15650674224165,1.3016240525239,1.35527590751905,1.404076740742,1.40407102226905,1.355232799051,1.25256486177385,1.15642866313315,1.06559399902885
1.049140715599,1.0954533547189,1.20675398170765,1.2585780525208,1.3013216334571,1.3013113695376,1.25853457748815,1.16241978645625,1.09538465976625,1.0490998065493
1.02917937100165,1.05552150130465,1.085687308309,1.1093169045445,1.14167992353715,1.141675158142,1.10929864943185,1.07460909307135,1.0554846978166,1.02915591060895
1.0182103198753,1.0394537013754,1.06301408946535,1.0785872417704,1.09275914907205,1.09275423705475,1.07856810688795,1.05644063532355,1.03942723512715,1.01819477736775
1.00944500565355,1.02228333651865,1.04016594409915,1.0530199641001,1.06361738800795,1.0636128425614,1.05300178229545,1.0354251128425,1.0222622221726,1.0094346684199
